Text,Toxic,Abusive,Threat,Provocative,Obscene,Hatespeech,Racist,Nationalist,Sexist,Homophobic,ReligiousHate,Radicalism,Sentiment,Cleaned_Text
,,,,,,,,,,,,,Positive,tug create b story skittle arizona component thin real promethazine pharmaceutical drug easy street flat quake antebellum period dreamer negro live beneath penury realize really much better statistic would white well fair white committ violent crime anyone come white savior b
,,,,,,,,,,,,,Positive,dead jerk made b story skittle arizona component lean actual promethazine pharmaceutical drug easy street boys level 2 quake zone antebellum south period dreamer negro man live beneath need realize really is much better statistic we would white well fair white committ some violent crime anyone come sight white savior b
,,,,,,,,,,,,,Positive,thank stefan well
,,,,,,,,,,,,,Positive,thank stefan well
,,,,,,,,,,,,,Positive,thank goddess stefan well
,,,,,,,,,,,,,Positive,thank right onblack people going vote democrat yearthats race bait aboutdemocrats rallying basesmh
,,,,,,,,,,,,,Positive,thank right onblack people going ballot democrat yearthats race baiting aboutdemocrats rallying basesmh
,,,,,,,,,,,,,Positive,all thank god right onblack for people help going vote for democrat yearthats obama race vote baiting aboutdemocrats rallying against basesmh
,,,,,,,,,,,,,Positive,mutual sense refreshing great stefan molyneux
,,,,,,,,,,,,,Positive,common sense refreshing gravid stefan molyneux
,,,,,,,,,,,,,Positive,in common common sense refreshing great author stefan molyneux
,,,,,,,,,,,,,Positive,best opinion yet by all odds would employ madly force soul charging assaulting prior carry everywhere cause world induce crazy thanks share everyone know
,,,,,,,,,,,,,Positive,best opinion yet unquestionably would use deadly force someone charging assaulting prior carry everywhere cause world stupefy crazy thanks partake in everyone know
,,,,,,,,,,,,,Positive,got best world opinion yet definitely would and used his deadly force someone charging assaulting prior laws carry loads everywhere cause world getting crazy thanks sharing everyone could know
,,,,,,,,,,,,,Positive,comment nothing subject videobut someone please stefans rapping factual rhythm would epic
,,,,,,,,,,,,,Positive,gossip nothing matter videobut someone please stefans rapping actual beat would epic
,,,,,,,,,,,,,Positive,comment nothing unknown topic videobut someone can please the stefans if rapping actual in beat would epic
,,,,,,,,,,,,,Positive,another reason police need wear recording device time citizenry well really help see the true retained time imagine ship's officer camera would prove spot
,,,,,,,,,,,,,Positive,another reason police demand wear register device clock time people well really avail ensure accuracy maintained time imagine policeman camera would show situation
,,,,,,,,,,,,,Positive,in another suggested reason police need wear recording record device time was people well really help ensure truth maintained record time imagine officer camera quality would show good situation
,,,,,,,,,,,,,Positive,saying minute could easily call duty lily white nestling play fairly sure eminem sum whitened lyrical racism
,,,,,,,,,,,,,Positive,saying minute could easily call duty whitened kid sport pretty certain eminem sum white lyric racism
,,,,,,,,,,,,,Positive,saying minute 2 could as easily call for duty is white kid could play pretty sure eminem sum white lyric american racism
,,,,,,,,,,,,,Positive,like gentleman youll treat like man someone like gentleman
,,,,,,,,,,,,,Positive,like gentleman youll treated like gentleman person like gentleman
,,,,,,,,,,,,,Positive,like gentleman youll are treated like usual gentleman someone dies like gentleman
,,,,,,,,,,,,,Positive,there much good data compliments presented without speculation ganja blunts emphasis lyric youtube video know admirer couldnt ever hurt anyone guilty video take cigar shove mode on that point reason bring culturally normative thing avowedly ridiculous indicate actual violence including lyric oft complete bull youve otherwise done amazing collecting broad range fact putting together generally great presentation thank greatly appreciate fear much good material dismissed emphasis item admit really dont mean anything
,,,,,,,,,,,,,Positive,there much good data wish presented without speculation marijuana blunts accent lyrical youtube video love friend couldnt ever hurt anyone guilty video take cigar shove way thither reason bring culturally normative thing admittedly ridiculous indicate actual violence including lyric often staring bull youve otherwise done amazing collecting all encompassing range fact commit together generally great presentation thank greatly appreciate veneration much skillful material dismissed emphasis item admit really dont mean anything
,,,,,,,,,,,,,Positive,there much good data wish presented without problem speculation marijuana in blunts emphasis lyric youtube video know friend couldnt ever hurt anyone guilty video take cigar shove talk way from there reason bring culturally normative thing to admittedly ridiculous indicate actual violence including lyric often complete bull youve otherwise done amazing collecting wide range fact matter putting together generally lacking great presentation performance thank greatly appreciate fear much good material dismissed at emphasis item admit really dont mean doing anything
,,,,,,,,,,,,,Positive,secure determining hap browned killed even so occurred simple issue racial discrimination constabulary abuse anything mentioned question everything pull back curtain wizard conjuration life energy sacred turn peace love appreciation
,,,,,,,,,,,,,Positive,good determining occurred brown killed however occurred simple matter racialism law abuse anything mention question everything pull back curtain wizard illusion life energy sacred turn heartsease lovemaking appreciation
,,,,,,,,,,,,,Positive,good determining occurred brown killed away however no occurred no simple subject matter racism police abuse report anything previously mentioned question everything pull back curtain wizard illusion broken life energy sacred mystery turn peace love social appreciation
,,,,,,,,,,,,,Positive,stefan please ummm fact philosophize without em
,,,,,,,,,,,,,Positive,stefan please ummm fact philosophize without em
,,,,,,,,,,,,,Positive,stefan please... ummm in fact philosophize me without an em
,,,,,,,,,,,,,Positive,magic hamster drank thin never heard anyone using skittle skimpy jolly rancher idealistic candy use sorcerous hamster doubt someone using skittle thin need point samuel houston lean quoteunquote create magic hamster prefer reasonably rancher lean
,,,,,,,,,,,,,Positive,magic hamster drank lean never heard anyone using skittle lean jolly rancher idealistic candy use magic hamster doubt soul using skittle lean require point samuel houston lean quoteunquote created magic hamster favour jolly rancher lean
,,,,,,,,,,,,,Positive,magic hamster drank lean fry never ever heard anyone using skittle lean jolly canadian rancher ideal sweet candy please use magic little hamster doubt of someone using skittle lean go want point houston lean quoteunquote had created magic magic hamster prefer jolly rancher lean
,,,,,,,,,,,,,Positive,watching picture clear stefan seems argument favor white hot police officer dead pitch dark kid watched video post patter bias exist sure enough repeated patter arguing tryvon martin soyou convince comparable minded different alex jones many white conservative pretend organization affect lily white mass minority black fair game stefan keep preaching sided view gain many white admirer share view
,,,,,,,,,,,,,Positive,watching video clear stefan seems argument favor bloodless police police officer dead black kid watch video posted patter diagonal exist sure enough repeated spiel argument tryvon martin soyou convince corresponding minded different alex jones many ashen conservative make believe system affect white the great unwashed minority black fair game stefan keep preaching sided view gain many white admirer share view
,,,,,,,,,,,,,Positive,watching video clear stefan seems argument favor white police station officer dead black kid watched video posted patter bias exist sure enough repeated patter argument tryvon martin soyou convince like closed minded family different alex jones many white conservative candidates pretend system affect result white minority people minority black fair game stefan keep preaching sided view faith gain many black white admirer against share big view
,,,,,,,,,,,,,Positive,shoot someone lol
,,,,,,,,,,,,,Positive,shoot someone lol
,,,,,,,,,,,,,Positive,gonna shoot you someone lol
,,,,,,,,,,,,,Positive,stefan say wait fact pronounce cop rush opinion alleged scenario favor cop truth dont have it off truth side
,,,,,,,,,,,,,Positive,stefan say wait fact judge cop hurry judgement alleged scenario favor cop trueness dont know truth side
,,,,,,,,,,,,,Positive,you stefan say not wait fact the judging cop but rush judgement alleged scenario favor of cop not truth dont know truth side
,,,,,,,,,,,,,Positive,considerably seeing looting protesting would would high exhibit poor conclusion making also impressed anyone run college college used pretty much extended childhood people
,,,,,,,,,,,,,Positive,well seeing foray protesting would would high showing miserable decisiveness making also impressed anyone going college college used fairly much extend childhood people
,,,,,,,,,,,,,Positive,not well seeing looting again protesting would would rank high exhibit a poor decision making also impressed anyone going by college college used pretty much his extended older childhood people
,,,,,,,,,,,,,Positive,obviously doesnt matter smoked marijuana class autopsy say shot back unbiased witness clear state time coming officer mention hand attestator michael chocolate brown shooting repeat time dude hold open total towards constabulary
,,,,,,,,,,,,,Positive,obviously doesnt thing fume marijuana family autopsy say shot back unbiased witness clearly state metre coming officer mention manus witness michael brown shooting repetition time dude kept coming towards police
,,,,,,,,,,,,,Positive,obviously doesnt matter smoked marijuana family autopsy say not shot head back over unbiased face witness clearly state time coming to officer mention hand witness say michael richard brown shooting a repeat of time same dude kept coming towards police
,,,,,,,,,,,,,Positive,take minute deduce reasoned people within minute hear account break thank anyway
,,,,,,,,,,,,,Positive,acquire minute deduce reasoned people within infinitesimal hearing story break thank in any case
,,,,,,,,,,,,,Positive,taken minute they deduce that reasoned people again within 2 minute hearing story break thank heavens anyway
,,,,,,,,,,,,,Positive,set forth rap lost lmao
,,,,,,,,,,,,,Positive,start out rapping lost lmao
,,,,,,,,,,,,,Positive,rapper started for rapping at lost lmao
,,,,,,,,,,,,,Positive,dependable stefan
,,,,,,,,,,,,,Positive,just stefan
,,,,,,,,,,,,,Positive,be good stefan
,,,,,,,,,,,,,Positive,obviously rapping isnt crime face significative poor character aesop rock and roll rap doesnt murdering people beating shit people fun stuff stuff speaks intensity character desire perceived mankind perfectly relevant
,,,,,,,,,,,,,Positive,obviously rapping isnt law breaking face suggestive poor character aesop rock rap music doesnt murdering people beating shit people fun stuff stuff speaks volume theatrical role want perceive world dead relevant
,,,,,,,,,,,,,Positive,obviously rapping back isnt crime and face of indicative poor character aesop de rock said rap doesnt mean murdering people beating and shit people fun stuff stuff stuff speaks volume character who want perceived human world absolutely relevant
,,,,,,,,,,,,,Positive,people know ground saying masses ferguson say blackwhite thing cop stepping bound said protest day passive tailgate like bull come militarylike overreactive fwiw
,,,,,,,,,,,,,Positive,people know ground saying the great unwashed ferguson saying blackwhite thing pig stepping boundary tell protest daylight peaceable tailgate like cop come militarylike overreactive fwiw
,,,,,,,,,,,,,Positive,people know white ground saying people ferguson white saying no blackwhite does thing cop stepping up boundary gun said protest daylight killing peaceful police tailgate on like cop come militarylike and overreactive fwiw
,,,,,,,,,,,,,Positive,best crack up ascertain yet need dull think thing
,,,,,,,,,,,,,Positive,best breakdown seen until now need slow cerebrate matter
,,,,,,,,,,,,,Positive,best breakdown seen just yet and need slow little think thing
,,,,,,,,,,,,,Positive,stephan thank video take available entropy bill provides reasonable rational breakdown next video recording could please call truth law brutality mobilisation police unify dos thank steve
,,,,,,,,,,,,,Positive,stephan thank video take uncommitted information explanation render fairish rational partitioning next video could please call truth constabulary brutality militarization police united state thank steve
,,,,,,,,,,,,,Positive,as stephan evans thank video take available secure information account provides reasonable and rational breakdown next video could please even call him truth release police brutality conflict militarization police united state congress thank steve
,,,,,,,,,,,,,Positive,thank
,,,,,,,,,,,,,Positive,thank
,,,,,,,,,,,,,Positive,and thank
,,,,,,,,,,,,,Positive,amazing info police officer given award couldnt find cipher else plus witness support opposing view state friend officer wilson wife say repeatedly fact nothing piece michael brown long take tell truth day even dont statement officer quick release dirt micheal brown smelling nevertheless waiting video catch incident dont take plus day show write report unless filled lie truth dont change doesnt need preparedness simply tell
,,,,,,,,,,,,,Positive,amazing info police officer given award couldnt find nothing else plus witness support opposing view state friend officer wilson wife articulate repeatedly fact nothing piece michael brown long take tell truth day still dont statement officer quick release scandal micheal brown smelling yet waiting video caught incident dont take plus day testify written report unless filled lie the true dont change doesnt involve preparation simply tell
,,,,,,,,,,,,,Positive,amazing info police officer given award but couldnt find nothing something else plus witness support opposing view state friend officer peter wilson wife say repeatedly fact nothing piece dick michael brown long take tell truth day still dont statement officer quick release dirt micheal brown smelling mud yet waiting video because caught incident on dont take plus day show written report unless filled out lie truth dont change truth doesnt need preparation simply long tell
,,,,,,,,,,,,,Positive,about floor shaving timber cigar cmon keep empiricism comment video perfect advantageously thought well put
,,,,,,,,,,,,,Positive,almost floor shaving quality cigar cmon go on sensationalism input video perfect advantageously thought well put
,,,,,,,,,,,,,Positive,almost floor boards shaving white quality cigar cmon it keep out sensationalism positive comment and video perfect well thought well put
,,,,,,,,,,,,,Positive,thank stefan humorous tragical enlighten california
,,,,,,,,,,,,,Positive,thank stefan humorous tragic illuminate california
,,,,,,,,,,,,,Positive,thank stefan his humorous my tragic enlightening in california
,,,,,,,,,,,,,Positive,kasparian beautiful adult female world
,,,,,,,,,,,,,Positive,kasparian beautiful fair sex world
,,,,,,,,,,,,,Positive,kasparian love beautiful woman brilliant world
,,,,,,,,,,,,,Positive,johnathan aristocracy november premier succeeder loser casing heart prayer michael brown family darren wilson fellowship current leader seek make racial issue divide state worker satan
,,,,,,,,,,,,,Positive,johnathan gentry november post mortem winner nonstarter case heart prayer michael chocolate brown family darren wilson kinfolk current drawing card seek make racial issue divide country worker lucifer
,,,,,,,,,,,,,Positive,johnathan joshua gentry late november 16 pm competition winner team loser case broken heart prayer team michael brown family darren wilson family current business leader seek make racial issue divide country worker satan
,,,,,,,,,,,,,Positive,rogan severalise upright cop one jail
,,,,,,,,,,,,,Positive,rogan tell good cop one clink
,,,,,,,,,,,,,Positive,mad rogan tell good night cop one go jail
,,,,,,,,,,,,,Positive,cracking interview
,,,,,,,,,,,,,Positive,large interview
,,,,,,,,,,,,,Positive,another great interview
,,,,,,,,,,,,,Positive,lord omighty incredibly raging body perfect
,,,,,,,,,,,,,Positive,lord omighty incredibly raging body complete
,,,,,,,,,,,,,Positive,lord good omighty incredibly hot hot gorgeous body perfect
,,,,,,,,,,,,,Positive,working poor bloodless fear kyd would profiled like unanimous life story searched every prison term stopped record love fucking bob hope better kid
,,,,,,,,,,,,,Positive,working poor livid awe kid would profile like whole spirit searched every time stopped record love have it off hope well kid
,,,,,,,,,,,,,Positive,working poor black white boy fear of kid would profiled like whole life searched but every time he stopped musical record love fucking me hope better kid
,,,,,,,,,,,,,Positive,military officer pluck arm create buffer zone thing like baltimore happen
,,,,,,,,,,,,,Positive,officer pull weapon system create cushion geographical zone thing like baltimore happen
,,,,,,,,,,,,,Positive,high officer pull away weapon create buffer zone thing like baltimore usually happen
,,,,,,,,,,,,,Positive,guess misread joe always assure anyone place swiftly eloquently yet certain realizes
,,,,,,,,,,,,,Positive,guess misread joe ever see anyone place swiftly articulately yet sure realizes
,,,,,,,,,,,,,Positive,guess misread of joe ever having seen anyone place swiftly more eloquently down even for sure she realizes
,,,,,,,,,,,,,Positive,make out rogan tear geneva convention thats mustard burn rib inside puking sorry
,,,,,,,,,,,,,Positive,screw rogan tear geneva convention thats mustard sting rib inner vomit sorry
,,,,,,,,,,,,,Positive,love rogan no tear the geneva convention thats mustard burn rib crushed inside mine vomit on sorry
,,,,,,,,,,,,,Positive,easy cop friend cop joes kind think everyone friend highly doubt know cop wouldnt badge anyone navy seal shown aptitude physical prowess sjws bring citizenry patrol officer much noble critic cognize thieve like people walk living michael brown went sidewalk tried force police officeholder world coming told walk position walk would run many kid desire rapper like hard nothing hard robbing people punk tragedy michael brown turn a loss life something trivial black friend gone stuff never know didnt fight cop alive making something life respect authority live on
,,,,,,,,,,,,,Positive,easy cop friend cop joes kind think everyone friend highly doubt know cop wouldnt badge anyone navy seal shown aptitude physical prowess sjws bring masses police officer much noble critic know cop like multitude walk life michael brown went sidewalk render force police officer world coming told walk side walk would run many kid want rapper like difficult nothing hard robbing people punk tragedy michael brown lost life something little black friend go stuff never know didnt fight cop alive making something life respect authority live
,,,,,,,,,,,,,Positive,easy cop friend cop joes way kind think everyone friend cop highly doubt know cop wouldnt badge anyone navy seal shown aptitude or physical prowess even sjws could bring people police officer much noble critic not know cop like people go walk life michael brown went sidewalk friend tried force police officer world coming told walk side walk would run many kid i want rapper like... hard nothing hard robbing people punk tragedy michael brown lost life something trivial black friend gone stuff never know didnt fight cop alive making something life respect authority live
,,,,,,,,,,,,,Positive,expectant footage wish news caster would shut minute constabulary officeholder started talking play outthat would much interesting hearing remark
,,,,,,,,,,,,,Positive,great footage wish tidings caster would shut infinitesimal police military officer start talking period of play outthat would much interesting hearing comment
,,,,,,,,,,,,,Positive,great footage for wish news video caster monitor would turn shut minute police officer gets started talking play outthat would take much interesting video hearing comment
,,,,,,,,,,,,,Positive,never racist almost make one ofc dont mean estimate
,,,,,,,,,,,,,Positive,never racist almost wee wee one ofc dont mean value idea
,,,,,,,,,,,,,Positive,you never racist almost and make that one ofc dont mean my idea
,,,,,,,,,,,,,Positive,upset court ruling discomfit closelipped whole freeway main cause airline just the ticket america freedom spoken communication fighting right
,,,,,,,,,,,,,Positive,upset court opinion upset cheeseparing whole freeway main cause airline ticket america exemption spoken communication active right field
,,,,,,,,,,,,,Positive,upset court ruling upset close whole state freeway main cause change airline access ticket america freedom against speech active political right
,,,,,,,,,,,,,Positive,pig make money arresting hoi polloi easy money tazing macing hurting snap handlock huge safe violation right
,,,,,,,,,,,,,Positive,cop arrive at money arresting people easy money tazing macing hurting grab cuff huge safety device violation right
,,,,,,,,,,,,,Positive,our cop can make good money in arresting people easy take money tazing macing hurting grab cuff huge safety pass violation right
,,,,,,,,,,,,,Positive,cant consider mass really believe leading sort revolution
,,,,,,,,,,,,,Positive,cant believe multitude really believe leading form gyration
,,,,,,,,,,,,,Positive,yet cant you believe people really believe leading kind more revolution
,,,,,,,,,,,,,Positive,have loosen up slowly grab gauge
,,,,,,,,,,,,,Positive,let unbend slow grab gauge
,,,,,,,,,,,,,Positive,let relax breath slowly again grab gauge
,,,,,,,,,,,,,Positive,nothing hypocritical movement claiming reinforcement black block belike hundred black trying provender damn category
,,,,,,,,,,,,,Positive,nothing hypocritical effort claim support fateful blocking believably hundred black try feed damn family
,,,,,,,,,,,,,Positive,not nothing hypocritical movement claiming support black blocking was probably hundred married black women trying at feed damn their family
,,,,,,,,,,,,,Positive,ahhhhhhhi love land
,,,,,,,,,,,,,Positive,ahhhhhhhi have it away country
,,,,,,,,,,,,,Positive,said ahhhhhhhi they love that country
,,,,,,,,,,,,,Positive,german constabulary pretty nice even would beat protestors
,,,,,,,,,,,,,Positive,german police pretty dainty even would get protestors
,,,,,,,,,,,,,Positive,german police knew pretty nice guys even would beat angry protestors
,,,,,,,,,,,,,Positive,everyone want adjacent issuance arent problem anymore require another mlk
,,,,,,,,,,,,,Positive,everyone require future issue arent problem anymore require another mlk
,,,,,,,,,,,,,Positive,now everyone want next issue arent problem anymore will require in another month mlk
,,,,,,,,,,,,,Positive,full quality
,,,,,,,,,,,,,Positive,good caliber
,,,,,,,,,,,,,Positive,very good quality
,,,,,,,,,,,,,Positive,sidesplitter
,,,,,,,,,,,,,Positive,sidesplitter
,,,,,,,,,,,,,Positive,uh wow
,,,,,,,,,,,,,Positive,awesome
,,,,,,,,,,,,,Positive,awesome
,,,,,,,,,,,,,Positive,damn awesome
,,,,,,,,,,,,,Positive,love lady need firm adult female comparable peggy hubbard
,,,,,,,,,,,,,Positive,screw madam need hard woman like peggy hubbard
,,,,,,,,,,,,,Positive,love lady you need strong woman... like myself peggy hubbard
,,,,,,,,,,,,,Positive,peggy aboriginal american passion honey
,,,,,,,,,,,,,Positive,peggy aboriginal american love honey
,,,,,,,,,,,,,Positive,peggy is native american love and honey
,,,,,,,,,,,,,Positive,huge soundness anyone ear listen
,,,,,,,,,,,,,Positive,huge wisdom anyone ear listen
,,,,,,,,,,,,,Positive,huge financial wisdom anyone ear say listen
,,,,,,,,,,,,,Positive,amen amen sister strong black cleaning woman rearwards
,,,,,,,,,,,,,Positive,amun amen sister strong black woman rearward
,,,,,,,,,,,,,Positive,amen amen sister love strong soul black soul woman back
,,,,,,,,,,,,,Positive,stand woman speaking truth applaud gut unseasoned madam
,,,,,,,,,,,,,Positive,stand woman speak trueness applaud gut young dame
,,,,,,,,,,,,,Positive,stand woman so speaking the truth... applaud gut young lady
,,,,,,,,,,,,,Positive,peggy blessed much braveness heart thank honesty passion matter whatawoman
,,,,,,,,,,,,,Positive,peggy blessed much bravery heart thank honesty love matter whatawoman
,,,,,,,,,,,,,Positive,hail peggy blessed you much in courage heart thank honesty your passion matter whatawoman
,,,,,,,,,,,,,Positive,thank the true speechmaking innocent
,,,,,,,,,,,,,Positive,thank truth speechmaking innocent
,,,,,,,,,,,,,Positive,thank for truth of speaking innocent
,,,,,,,,,,,,,Positive,mother told affair bless woman
,,,,,,,,,,,,,Positive,mother told thing bless woman
,,,,,,,,,,,,,Positive,mother told same thing holy bless woman
,,,,,,,,,,,,,Positive,politician style oratory peggy l. ron hubbard short video ring message loud clearto listen england thankfully dont refinement ive seen enough american scene time do it peggy drop hangwringing crap tell word written posted white housemavbe someone would mind act
,,,,,,,,,,,,,Positive,politician style oratory peggy mount hubbard short video recording ring message loud clearto listen england thankfully dont culture ive seen enough american scene metre cognise peggy drop hangwringing crap tell discussion written posted snowy housemavbe someone would listen human activity
,,,,,,,,,,,,,Positive,serious politician style oratory peggy hubbard short video ring message loud speaker clearto listen england which thankfully dont culture but ive seen enough american culture scene time with know peggy drop to hangwringing crap tell me word written posted white open housemavbe someone would not listen act
,,,,,,,,,,,,,Positive,everyone portion thisthis woman awesome
,,,,,,,,,,,,,Positive,everyone share thisthis woman awesome
,,,,,,,,,,,,,Positive,everyone wanna share thisthis awesome woman being awesome
,,,,,,,,,,,,,Positive,regard
,,,,,,,,,,,,,Positive,esteem
,,,,,,,,,,,,,Positive,express respect
,,,,,,,,,,,,,Positive,thanks vocalisation sanity black community peggy
,,,,,,,,,,,,,Positive,thanks voice sanity mordant biotic community peggy
,,,,,,,,,,,,,Positive,first thanks voice sanity black community advocate peggy
,,,,,,,,,,,,,Positive,wowpeople like cant affair rightly say law offended racist therefore truth might verbalise given credencesociety know speak sojourner truth magnifies like else could arent elevating people like schooling board metropolis council mayor res publica national office
,,,,,,,,,,,,,Positive,wowpeople like cant thing rightly say police offended racist consequently truth might speak given credencesociety know utter truth magnifies like else could arent get up hoi polloi like school board metropolis council mayor state national office
,,,,,,,,,,,,,Positive,wowpeople like themselves cant thing rightly say police have offended racist population therefore speak truth might speak given credencesociety know speaking truth what magnifies as like else could arent elevating other people people like school board city council supervisor mayor state representative national office
,,,,,,,,,,,,,Positive,shes navy vet respect
,,,,,,,,,,,,,Positive,shes navy vet respect
,,,,,,,,,,,,,Positive,and shes not navy vet respect
,,,,,,,,,,,,,Positive,thisisacommentary here true statement
,,,,,,,,,,,,,Positive,thisisacommentary here truth
,,,,,,,,,,,,,Positive,that thisisacommentary speech here called truth
,,,,,,,,,,,,,Positive,thank real heard little girl consider matter fury medium ever behind want promote racial tension nobody black community want talk elephant way about like everything sensitive music scene promotes thug lifetime
,,,,,,,,,,,,,Positive,thank real heard little girl reckon thing fad mass medium ever behind want promote racial tension cypher inglorious community want talk elephant room almost like everything medium music scene promotes thug lifespan
,,,,,,,,,,,,,Positive,thank your real people heard little gun girl baby thought thing rage medium ever behind want promote racial fear tension talk nobody black but community want talk more elephant room love almost like everything the medium music scene promotes thug life
,,,,,,,,,,,,,Positive,peggy champion
,,,,,,,,,,,,,Positive,peggy zep
,,,,,,,,,,,,,Positive,as peggy hero
,,,,,,,,,,,,,Positive,awesome charwoman
,,,,,,,,,,,,,Positive,awesome cleaning lady
,,,,,,,,,,,,,Positive,awesome american woman
,,,,,,,,,,,,,Positive,tip class peeress well spoken
,,,,,,,,,,,,,Positive,tip course of study lady well speak
,,,,,,,,,,,,,Positive,tip class is lady being well spoken
,,,,,,,,,,,,,Positive,black people corresponding
,,,,,,,,,,,,,Positive,black people similar
,,,,,,,,,,,,,Positive,hated black people like
,,,,,,,,,,,,,Positive,proud woman mother stand principle morals quetch vulgar sense afraid tide culture wrong path congratulations peggy also mother banter hattiesburg killed police officer tolerate conduct duty wonderful role model latest heroine
,,,,,,,,,,,,,Positive,proud woman mother remain firm principle morality kick common gumption afraid tide polish wrong route kudos peggy too mother josh hattiesburg killed police officer endure take responsibility tremendous role model latest heroine
,,,,,,,,,,,,,Positive,proud woman mother stand principle and morality plain clothes common folk sense stop afraid false tide culture change wrong path kudos peggy also mother kid hattiesburg man killed police officer sister stand take the responsibility wonderful role model latest starring heroine
,,,,,,,,,,,,,Positive,ive spread head video everywhere awe inspiring
,,,,,,,,,,,,,Positive,ive spread video recording everywhere awe inspiring
,,,,,,,,,,,,,Positive,ive spread such video news everywhere awesome
,,,,,,,,,,,,,Positive,thank peggy
,,,,,,,,,,,,,Positive,thank peggy
,,,,,,,,,,,,,Positive,thank god peggy
,,,,,,,,,,,,,Positive,intimately damn good
,,,,,,,,,,,,,Positive,well bloody good
,,,,,,,,,,,,,Positive,the well damn good
,,,,,,,,,,,,,Positive,agree sista
,,,,,,,,,,,,,Positive,agree sista
,,,,,,,,,,,,,Positive,gotta agree sista
,,,,,,,,,,,,,Positive,thank mister l. ron hubbard happy aver need saying black earmark neighborhood ruined black mother stand counted disastrous father go on home help raise child peggy chief back honest malarkey following sea shipmate slap heard round world need happen whole sister
,,,,,,,,,,,,,Positive,thank mr l. ron hubbard happy pronounce need say black allowing neighborhood destroyed fatal female parent stand counted black father keep dwelling house help put up child peggy tribal chief back fair wind following sea shipmate smack heard round world need happen whole sister
,,,,,,,,,,,,,Positive,thank mr hubbard happy day said need saying in black allowing not neighborhood sign destroyed black mother stand stand counted black father keep home help raise child mary peggy chief back fair wind high following dead sea shipmate slap heard round world need no happen whole black sister
,,,,,,,,,,,,,Positive,girl listened twice retweeted doubly first gateway pundent second youtube bless hubbard god pep pill vid
,,,,,,,,,,,,,Positive,girl listened twice retweeted double world class gateway pundent second youtube bless mount hubbard god speed vid
,,,,,,,,,,,,,Positive,girl had listened twice having retweeted twice first gateway pundent the second message youtube bless seth hubbard from god speed vid
,,,,,,,,,,,,,Positive,great videothank peggy
,,,,,,,,,,,,,Positive,great videothank peggy
,,,,,,,,,,,,,Positive,a great metal videothank peggy
,,,,,,,,,,,,,Positive,brave out woman brought tear eye
,,,,,,,,,,,,,Positive,brave out woman brought tear center
,,,,,,,,,,,,,Positive,brave woman brought me tear of eye
,,,,,,,,,,,,,Positive,respectable cleaning lady
,,,,,,,,,,,,,Positive,respectable fair sex
,,,,,,,,,,,,,Positive,just respectable woman
,,,,,,,,,,,,,Positive,amon tell comparable sister amen
,,,,,,,,,,,,,Positive,amen separate like sister amun
,,,,,,,,,,,,,Positive,of amen can tell like sister believe amen
,,,,,,,,,,,,,Positive,need citizenry like peggy hubbard support mother year vernacular sense
,,,,,,,,,,,,,Positive,need people similar peggy hubbard living mother year common sense
,,,,,,,,,,,,,Positive,you need people like peggy hubbard support action mother year fund common sense
,,,,,,,,,,,,,Positive,think fall love
,,,,,,,,,,,,,Positive,think fall love
,,,,,,,,,,,,,Positive,think fell with love
,,,,,,,,,,,,,Positive,ne'er hear woman loving saying message valuable thanks posting
,,,,,,,,,,,,,Positive,never heard charwoman lie with saying message worthful thanks posting
,,,,,,,,,,,,,Positive,never heard any woman loving saying social message only valuable thanks posting
,,,,,,,,,,,,,Positive,nail header blackened life matter speculation keep killing stunned crap corresponding gang trueness selling drug instead getting education able getto take parent raise chlidren time value pride arecause one make difference drug dealing gang banger difference going makeis less holiday dinner
,,,,,,,,,,,,,Positive,nail mind black life affair guess maintain killing stupid shit like gang commitment selling drug instead get education capable getto take parent raise chlidren value superbia arecause one shuffle difference drug dealing gang banger difference going makeis less holiday dinner
,,,,,,,,,,,,,Positive,nail head black with life the matter can guess keep killing kids stupid shit like gang loyalty selling the drug instead getting education able getto take parent role raise chlidren value pride drinking arecause one make difference drug dealing gang banger two difference going out makeis less holiday before dinner
,,,,,,,,,,,,,Positive,dear peggy please female parent chief executive
,,,,,,,,,,,,,Positive,dear peggy please female parent president
,,,,,,,,,,,,,Positive,dear bonnie peggy please mother dear president
,,,,,,,,,,,,,Positive,plenty white people care precise view adult female view as racist stop caring
,,,,,,,,,,,,,Positive,plenty white mass give care exact scene woman deemed racialist stopped caring
,,,,,,,,,,,,,Positive,plenty good white people care exact in view woman deemed his racist never stopped caring
,,,,,,,,,,,,,Positive,look deeper happens dim people pitch dark the great unwashed situation black multitude hope learns history
,,,,,,,,,,,,,Positive,look deeper pass off black masses black people situation black citizenry hope pick up history
,,,,,,,,,,,,,Positive,look deeper happens as black people black people happy situation black people hope society learns black history
,,,,,,,,,,,,,Positive,love woman wish comparable would certainly help cause page
,,,,,,,,,,,,,Positive,love woman wish similar would certainly aid cause thomas nelson page
,,,,,,,,,,,,,Positive,being love woman wish like would some certainly certainly help cause page
,,,,,,,,,,,,,Positive,talk others need say
,,,,,,,,,,,,,Positive,talk others desire say
,,,,,,,,,,,,,Positive,what spoke others want and say
,,,,,,,,,,,,,Positive,woman alfred nobel peace treaty prize alternatively antichrist obama
,,,,,,,,,,,,,Positive,adult female alfred nobel peace prize instead antichrist obama
